name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
HP Spectre x360,442,77600,133200,105678,2,1,hp_spectre_x360-23,1511,27522
HP Spectre x360,864,73600,123600,106100,5,4,hp_spectre_x360-24,1512,17500
HP Spectre x360,626,72800,121200,107890,4,1,hp_spectre_x360-25,1513,13310
HP Spectre x360,472,74400,126000,88848,1,2,hp_spectre_x360-26,1514,37152
HP Spectre x360,970,76000,135600,100734,2,3,hp_spectre_x360-27,1515,34866
Lenovo ThinkPad X1 Carbon,663,52200,102600,88740,4,1,lenovo_thinkpad_x1_carbon-0,1516,13860
Lenovo ThinkPad X1 Carbon,215,59400,92700,83543,4,1,lenovo_thinkpad_x1_carbon-1,1517,9157
Lenovo ThinkPad X1 Carbon,79,54600,100800,70308,1,1,lenovo_thinkpad_x1_carbon-2,1518,30492
Lenovo ThinkPad X1 Carbon,934,55200,100800,59760,1,5,lenovo_thinkpad_x1_carbon-3,1519,41040
Lenovo ThinkPad X1 Carbon,526,57600,90900,66924,1,2,lenovo_thinkpad_x1_carbon-4,1520,23976
Lenovo ThinkPad X1 Carbon,706,56400,95400,70830,2,4,lenovo_thinkpad_x1_carbon-5,1521,24570
Lenovo ThinkPad X1 Carbon,556,59400,96300,78219,3,4,lenovo_thinkpad_x1_carbon-6,1522,18081
Lenovo ThinkPad X1 Carbon,61,54000,97200,76032,3,4,lenovo_thinkpad_x1_carbon-7,1523,21168
Lenovo ThinkPad X1 Carbon,647,52800,100800,77280,3,4,lenovo_thinkpad_x1_carbon-8,1524,23520
Lenovo ThinkPad X1 Carbon,179,54000,103500,89888,4,1,lenovo_thinkpad_x1_carbon-9,1525,13612
Lenovo ThinkPad X1 Carbon,34,51600,95400,63864,1,2,lenovo_thinkpad_x1_carbon-10,1526,31536
Lenovo ThinkPad X1 Carbon,809,58200,98100,87128,4,1,lenovo_thinkpad_x1_carbon-11,1527,10972
Lenovo ThinkPad X1 Carbon,575,51600,90900,78128,5,3,lenovo_thinkpad_x1_carbon-12,1528,12772
Lenovo ThinkPad X1 Carbon,71,57000,94500,77438,3,3,lenovo_thinkpad_x1_carbon-13,1529,17062
Lenovo ThinkPad X1 Carbon,175,58800,95400,80028,3,2,lenovo_thinkpad_x1_carbon-14,1530,15372
Lenovo ThinkPad X1 Carbon,78,57000,96300,84510,4,2,lenovo_thinkpad_x1_carbon-15,1531,11790
Lenovo ThinkPad X1 Carbon,171,52800,91800,63720,1,2,lenovo_thinkpad_x1_carbon-16,1532,28080
Lenovo ThinkPad X1 Carbon,130,54600,92700,70412,2,3,lenovo_thinkpad_x1_carbon-17,1533,22288
Lenovo ThinkPad X1 Carbon,733,52800,99900,65988,1,2,lenovo_thinkpad_x1_carbon-18,1534,33912
Lenovo ThinkPad X1 Carbon,36,59400,99900,74385,2,4,lenovo_thinkpad_x1_carbon-19,1535,25515
Lenovo ThinkPad X1 Carbon,236,57600,99900,69444,1,2,lenovo_thinkpad_x1_carbon-20,1536,30456
Lenovo ThinkPad X1 Carbon,163,55200,97200,64440,1,3,lenovo_thinkpad_x1_carbon-21,1537,32760
Lenovo ThinkPad X1 Carbon,703,58200,99000,78804,2,1,lenovo_thinkpad_x1_carbon-22,1538,20196
Lenovo ThinkPad X1 Carbon,870,58200,99000,86760,5,2,lenovo_thinkpad_x1_carbon-23,1539,12240
Lenovo ThinkPad X1 Carbon,401,56400,95400,76290,3,4,lenovo_thinkpad_x1_carbon-24,1540,19110
Lenovo ThinkPad X1 Carbon,418,59400,100800,84862,3,1,lenovo_thinkpad_x1_carbon-25,1541,15938
Lenovo ThinkPad X1 Carbon,146,58200,103500,81077,2,1,lenovo_thinkpad_x1_carbon-26,1542,22423
Lenovo ThinkPad X1 Carbon,582,51600,92700,78315,4,4,lenovo_thinkpad_x1_carbon-27,1543,14385
Lenovo ThinkPad X1 Carbon,257,51600,101700,82412,3,1,lenovo_thinkpad_x1_carbon-28,1544,19288
Microsoft Surface Laptop 4,506,66750,122625,84910,2,5,microsoft_surface_laptop_4-0,1545,37715
Microsoft Surface Laptop 4,592,73500,121500,104700,5,4,microsoft_surface_laptop_4-1,1546,16800
Microsoft Surface Laptop 4,651,67500,129375,107719,5,4,microsoft_surface_laptop_4-2,1547,21656
Microsoft Surface Laptop 4,893,71250,124875,93505,2,3,microsoft_surface_laptop_4-3,1548,31370
Microsoft Surface Laptop 4,575,67500,113625,96329,4,5,microsoft_surface_laptop_4-4,1549,17296
Microsoft Surface Laptop 4,716,68250,129375,106454,5,5,microsoft_surface_laptop_4-5,1550,22921
Microsoft Surface Laptop 4,455,72000,123750,80280,1,4,microsoft_surface_laptop_4-6,1551,43470
Microsoft Surface Laptop 4,920,72000,115875,94157,2,1,microsoft_surface_laptop_4-7,1552,21718
Microsoft Surface Laptop 4,627,64500,127125,109904,4,1,microsoft_surface_laptop_4-8,1553,17221
Microsoft Surface Laptop 4,28,71250,124875,107447,5,3,microsoft_surface_laptop_4-9,1554,17428
Microsoft Surface Laptop 4,669,66000,120375,104063,4,2,microsoft_surface_laptop_4-10,1555,16312
Microsoft Surface Laptop 4,175,67500,113625,98635,5,3,microsoft_surface_laptop_4-11,1556,14990
Microsoft Surface Laptop 4,371,63750,128250,101160,3,2,microsoft_surface_laptop_4-12,1557,27090
Microsoft Surface Laptop 4,356,67500,128250,104862,3,1,microsoft_surface_laptop_4-13,1558,23388
Microsoft Surface Laptop 4,113,72000,117000,102375,5,3,microsoft_surface_laptop_4-14,1559,14625
Microsoft Surface Laptop 4,798,67500,115875,98944,4,4,microsoft_surface_laptop_4-15,1560,16931
Microsoft Surface Laptop 4,193,68250,118125,79223,1,3,microsoft_surface_laptop_4-16,1561,38902
Microsoft Surface Laptop 4,622,72750,115875,79650,1,4,microsoft_surface_laptop_4-17,1562,36225
Microsoft Surface Laptop 4,184,66000,119250,99282,4,5,microsoft_surface_laptop_4-18,1563,19968
Microsoft Surface Laptop 4,431,64500,114750,98419,5,3,microsoft_surface_laptop_4-19,1564,16331
Microsoft Surface Laptop 4,439,72750,126000,98044,3,5,microsoft_surface_laptop_4-20,1565,27956
Microsoft Surface Laptop 4,870,74250,117000,86220,1,2,microsoft_surface_laptop_4-21,1566,30780
Microsoft Surface Laptop 4,92,66000,115875,93182,3,3,microsoft_surface_laptop_4-22,1567,22693
Asus ZenBook 14,871,57850,111150,69576,1,3,asus_zenbook_14-0,1568,41574
Asus ZenBook 14,88,55250,98475,67353,1,2,asus_zenbook_14-1,1569,31122
Asus ZenBook 14,722,57200,102375,81821,3,3,asus_zenbook_14-2,1570,20554
Asus ZenBook 14,685,62400,106275,93113,4,2,asus_zenbook_14-3,1571,13162
Asus ZenBook 14,875,57200,104325,67568,1,3,asus_zenbook_14-4,1572,36757
Asus ZenBook 14,754,55250,111150,75933,2,4,asus_zenbook_14-5,1573,35217
Asus ZenBook 14,301,55900,107250,73359,1,1,asus_zenbook_14-6,1574,33891
Asus ZenBook 14,144,61750,110175,93227,4,4,asus_zenbook_14-7,1575,16948
Asus ZenBook 14,456,64350,105300,89535,3,1,asus_zenbook_14-8,1576,15765
Asus ZenBook 14,376,62400,98475,75748,2,4,asus_zenbook_14-9,1577,22727
Asus ZenBook 14,878,63700,105300,92820,4,2,asus_zenbook_14-10,1578,12480
Asus ZenBook 14,800,60450,111150,97208,4,1,asus_zenbook_14-11,1579,13942
Asus ZenBook 14,891,60450,110175,83324,2,2,asus_zenbook_14-12,1580,26851
Asus ZenBook 14,495,55250,111150,94380,4,2,asus_zenbook_14-13,1581,16770
Asus ZenBook 14,121,58500,109200,86132,3,3,asus_zenbook_14-14,1582,23068
Asus ZenBook 14,531,58500,102375,73418,1,1,asus_zenbook_14-15,1583,28957
Asus ZenBook 14,615,62400,112125,89501,3,3,asus_zenbook_14-16,1584,22624
Asus ZenBook 14,151,59800,111150,68016,1,4,asus_zenbook_14-17,1585,43134
Asus ZenBook 14,167,59800,100425,85191,5,5,asus_zenbook_14-18,1586,15234
Asus ZenBook 14,981,59150,109200,94185,4,2,asus_zenbook_14-19,1587,15015
Asus ZenBook 14,735,64350,112125,94210,4,5,asus_zenbook_14-20,1588,17915
Asus ZenBook 14,695,61100,100425,65033,1,5,asus_zenbook_14-21,1589,35392
Asus ZenBook 14,984,56550,101400,71799,1,1,asus_zenbook_14-22,1590,29601
Asus ZenBook 14,289,60450,111150,95940,5,2,asus_zenbook_14-23,1591,15210
Asus ZenBook 14,322,64350,107250,91163,5,5,asus_zenbook_14-24,1592,16087
Asus ZenBook 14,972,55250,101400,78787,3,4,asus_zenbook_14-25,1593,22613
Asus ZenBook 14,524,62400,100425,70766,1,3,asus_zenbook_14-26,1594,29659
Acer Swift 3,321,46500,84750,60653,2,4,acer_swift_3-0,1595,24097
Acer Swift 3,517,43500,86250,47775,1,5,acer_swift_3-1,1596,38475
Acer Swift 3,985,43500,77250,67125,4,2,acer_swift_3-2,1597,10125
Acer Swift 3,101,44500,84750,55770,1,2,acer_swift_3-3,1598,28980
Acer Swift 3,202,49000,79500,69588,5,3,acer_swift_3-4,1599,9912
Acer Swift 3,484,47000,75750,60657,3,5,acer_swift_3-5,1600,15093
Acer Swift 3,406,49500,75750,66563,5,4,acer_swift_3-6,1601,9187
Acer Swift 3,166,45000,78750,56475,1,1,acer_swift_3-7,1602,22275
Acer Swift 3,578,44500,85500,65205,2,1,acer_swift_3-8,1603,20295
Acer Swift 3,750,49500,78000,63038,3,5,acer_swift_3-9,1604,14962
Acer Swift 3,373,44500,78750,66763,5,4,acer_swift_3-10,1605,11987
Acer Swift 3,721,43000,75750,65107,4,3,acer_swift_3-11,1606,10643
Acer Swift 3,140,45000,81750,68888,5,4,acer_swift_3-12,1607,12862
Acer Swift 3,155,49000,78000,55380,1,3,acer_swift_3-13,1608,22620
Acer Swift 3,513,45000,83250,71775,5,2,acer_swift_3-14,1609,11475
Acer Swift 3,256,43500,78750,59715,2,2,acer_swift_3-15,1610,19035
Acer Swift 3,28,47000,82500,58538,2,5,acer_swift_3-16,1611,23962
Acer Swift 3,311,45500,86250,74025,5,2,acer_swift_3-17,1612,12225
Acer Swift 3,285,49000,85500,65790,2,2,acer_swift_3-18,1613,19710
Acer Swift 3,184,48000,78000,59100,2,4,acer_swift_3-19,1614,18900
Razer Blade 15,510,114000,194400,164250,4,5,razer_blade_15-0,1615,30150
Razer Blade 15,348,116400,192600,165930,4,4,razer_blade_15-1,1616,26670
Razer Blade 15,38,112800,185400,165435,4,1,razer_blade_15-2,1617,19965
Razer Blade 15,595,110400,205200,149742,2,3,razer_blade_15-3,1618,55458
Razer Blade 15,84,103200,203400,135765,2,5,razer_blade_15-4,1619,67635
Razer Blade 15,41,111600,189000,165780,5,2,razer_blade_15-5,1620,23220
Razer Blade 15,494,103200,185400,162795,5,1,razer_blade_15-6,1621,22605
Razer Blade 15,946,114000,203400,133668,1,3,razer_blade_15-7,1622,69732
Razer Blade 15,454,118800,189000,164430,4,4,razer_blade_15-8,1623,24570
Razer Blade 15,718,103200,189000,161115,4,3,razer_blade_15-9,1624,27885
Razer Blade 15,453,115200,192600,167445,5,3,razer_blade_15-10,1625,25155
Razer Blade 15,906,115200,194400,140940,2,5,razer_blade_15-11,1626,53460
Razer Blade 15,167,117600,194400,134496,1,3,razer_blade_15-12,1627,59904
Razer Blade 15,32,116400,199800,167692,3,1,razer_blade_15-13,1628,32108
Razer Blade 15,347,111600,194400,165420,5,4,razer_blade_15-14,1629,28980
Razer Blade 15,97,104400,185400,151380,3,2,razer_blade_15-15,1630,34020
Razer Blade 15,983,109200,198000,151381,3,5,razer_blade_15-16,1631,46619
Razer Blade 15,828,111600,185400,138906,2,4,razer_blade_15-17,1632,46494
Razer Blade 15,629,104400,194400,165150,5,3,razer_blade_15-18,1633,29250
Razer Blade 15,808,116400,183600,163440,4,2,razer_blade_15-19,1634,20160
Razer Blade 15,156,108000,203400,123264,1,4,razer_blade_15-20,1635,80136
Lenovo Yoga C940,220,82800,151200,114264,2,2,lenovo_yoga_c940-0,1636,36936
Lenovo Yoga C940,941,77400,145800,123570,4,3,lenovo_yoga_c940-1,1637,22230
Lenovo Yoga C940,154,82800,144450,122873,5,4,lenovo_yoga_c940-2,1638,21577
Lenovo Yoga C940,266,78300,153900,133110,4,1,lenovo_yoga_c940-3,1639,20790
Lenovo Yoga C940,944,79200,151200,129600,5,2,lenovo_yoga_c940-4,1640,21600
Lenovo Yoga C940,95,84600,141750,108318,2,3,lenovo_yoga_c940-5,1641,33432
Lenovo Yoga C940,392,81900,147150,125944,5,3,lenovo_yoga_c940-6,1642,21206
Lenovo Yoga C940,979,78300,148500,119016,3,2,lenovo_yoga_c940-7,1643,29484
Lenovo Yoga C940,653,85500,153900,92340,1,5,lenovo_yoga_c940-8,1644,61560
Lenovo Yoga C940,748,86400,141750,112692,3,5,lenovo_yoga_c940-9,1645,29058
Lenovo Yoga C940,35,84600,136350,89775,1,5,lenovo_yoga_c940-10,1646,46575
Lenovo Yoga C940,144,76500,136350,96849,1,1,lenovo_yoga_c940-11,1647,39501
Lenovo Yoga C940,543,81900,151200,128678,5,3,lenovo_yoga_c940-12,1648,22522
Lenovo Yoga C940,384,85500,143100,116892,3,3,lenovo_yoga_c940-13,1649,26208
Lenovo Yoga C940,688,83700,145800,103883,2,5,lenovo_yoga_c940-14,1650,41917
Lenovo Yoga C940,601,77400,151200,130905,4,1,lenovo_yoga_c940-15,1651,20295
Lenovo Yoga C940,221,89100,153900,118908,2,2,lenovo_yoga_c940-16,1652,34992
Lenovo Yoga C940,468,81900,151200,126945,5,4,lenovo_yoga_c940-17,1653,24255
Lenovo Yoga C940,656,80100,148500,126270,4,3,lenovo_yoga_c940-18,1654,22230
Lenovo Yoga C940,977,81000,148500,115425,3,4,lenovo_yoga_c940-19,1655,33075
Lenovo Yoga C940,935,81000,137700,122108,5,1,lenovo_yoga_c940-20,1656,15592
Lenovo Yoga C940,190,86400,153900,108338,2,5,lenovo_yoga_c940-21,1657,45562
Lenovo Yoga C940,567,81000,151200,92232,1,4,lenovo_yoga_c940-22,1658,58968
Lenovo Yoga C940,460,86400,152550,120137,3,4,lenovo_yoga_c940-23,1659,32413
Lenovo Yoga C940,328,81900,144450,105044,2,4,lenovo_yoga_c940-24,1660,39406
Lenovo Yoga C940,382,82800,152550,128138,4,4,lenovo_yoga_c940-25,1661,24412
Lenovo Yoga C940,850,85500,140400,121185,5,4,lenovo_yoga_c940-26,1662,19215
HP Envy 13,409,55800,103500,89190,5,2,hp_envy_13-0,1663,14310
HP Envy 13,30,57000,95400,71208,2,4,hp_envy_13-1,1664,24192
HP Envy 13,778,58200,94500,71631,2,4,hp_envy_13-2,1665,22869
HP Envy 13,859,57600,101700,88470,4,2,hp_envy_13-3,1666,13230
HP Envy 13,573,54000,95400,69318,2,4,hp_envy_13-4,1667,26082
HP Envy 13,110,54600,97200,58860,1,5,hp_envy_13-5,1668,38340
HP Envy 13,906,57000,100800,79119,2,1,hp_envy_13-6,1669,21681
HP Envy 13,29,58800,100800,89250,4,1,hp_envy_13-7,1670,11550
HP Envy 13,711,57000,96300,78419,3,3,hp_envy_13-8,1671,17881
HP Envy 13,154,55200,90900,77156,3,1,hp_envy_13-9,1672,13744
HP Envy 13,157,52200,99900,56970,1,5,hp_envy_13-10,1673,42930
HP Envy 13,579,55200,95400,79923,3,1,hp_envy_13-11,1674,15477
HP Envy 13,444,55200,92700,81450,5,2,hp_envy_13-12,1675,11250
HP Envy 13,896,55800,100800,83925,4,5,hp_envy_13-13,1676,16875
HP Envy 13,152,58200,97200,83550,5,4,hp_envy_13-14,1677,13650
HP Envy 13,525,55800,98100,70182,1,1,hp_envy_13-15,1678,27918
HP Envy 13,612,51000,102600,88410,5,1,hp_envy_13-16,1679,14190
HP Envy 13,298,55800,96300,83138,4,3,hp_envy_13-17,1680,13162
HP Envy 13,948,58200,100800,84825,5,5,hp_envy_13-18,1681,15975
HP Envy 13,874,55200,94500,73868,3,5,hp_envy_13-19,1682,20632
HP Envy 13,145,51600,92700,71123,3,5,hp_envy_13-20,1683,21577
HP Envy 13,333,58800,100800,88200,5,2,hp_envy_13-21,1684,12600
HP Envy 13,161,51000,90900,75938,5,5,hp_envy_13-22,1685,14962
HP Envy 13,315,58800,94500,70938,1,1,hp_envy_13-23,1686,23562
HP Envy 13,27,54600,94500,72954,2,2,hp_envy_13-24,1687,21546
Dell Inspiron 15,422,37600,61800,45465,2,5,dell_inspiron_15-0,1688,16335
Dell Inspiron 15,406,37200,68400,54204,3,3,dell_inspiron_15-1,1689,14196
Dell Inspiron 15,149,36400,66000,55640,5,4,dell_inspiron_15-2,1690,10360
Dell Inspiron 15,433,35200,60600,53615,5,1,dell_inspiron_15-3,1691,6985
Dell Inspiron 15,248,35600,63000,54095,4,3,dell_inspiron_15-4,1692,8905
Dell Inspiron 15,58,34800,64800,48600,2,2,dell_inspiron_15-5,1693,16200
Dell Inspiron 15,250,38000,64800,40680,1,5,dell_inspiron_15-6,1694,24120
Dell Inspiron 15,473,37200,69000,50397,2,3,dell_inspiron_15-7,1695,18603
Dell Inspiron 15,419,37600,61200,41376,1,4,dell_inspiron_15-8,1696,19824
Dell Inspiron 15,858,38800,64200,55310,4,4,dell_inspiron_15-9,1697,8890
Dell Inspiron 15,974,34400,67800,51434,3,4,dell_inspiron_15-10,1698,16366
Dell Inspiron 15,953,39200,67200,58100,5,3,dell_inspiron_15-11,1699,9100
Dell Inspiron 15,651,37600,61200,49636,3,4,dell_inspiron_15-12,1700,11564
Dell Inspiron 15,432,38800,63600,56160,4,2,dell_inspiron_15-13,1701,7440
Dell Inspiron 15,240,38800,66000,53624,3,3,dell_inspiron_15-14,1702,12376
Dell Inspiron 15,454,36000,61200,53010,5,3,dell_inspiron_15-15,1703,8190
Dell Inspiron 15,310,37200,66000,55920,5,4,dell_inspiron_15-16,1704,10080
Dell Inspiron 15,700,39600,68400,59040,4,3,dell_inspiron_15-17,1705,9360
Dell Inspiron 15,977,39600,66000,52140,3,5,dell_inspiron_15-18,1706,13860
Dell Inspiron 15,909,34000,68400,55500,4,5,dell_inspiron_15-19,1707,12900
Dell Inspiron 15,361,34800,67200,52458,3,3,dell_inspiron_15-20,1708,14742
Dell Inspiron 15,243,36800,66600,56170,5,4,dell_inspiron_15-21,1709,10430
Dell Inspiron 15,735,39600,64800,57870,5,1,dell_inspiron_15-22,1710,6930
Dell Inspiron 15,700,38800,61200,43728,1,3,dell_inspiron_15-23,1711,17472
Dell Inspiron 15,398,35600,64800,46404,2,4,dell_inspiron_15-24,1712,18396
Dell Inspiron 15,661,35600,67200,38760,1,5,dell_inspiron_15-25,1713,28440
Dell Inspiron 15,36,37600,63600,54500,4,4,dell_inspiron_15-26,1714,9100
Apple MacBook Air (M1),833,68800,122400,104980,5,3,apple_macbook_air_m1-0,1715,17420
Apple MacBook Air (M1),725,78400,122400,90720,1,2,apple_macbook_air_m1-1,1716,31680
Apple MacBook Air (M1),569,72800,132000,85824,1,3,apple_macbook_air_m1-2,1717,46176
Apple MacBook Air (M1),424,79200,133200,104850,3,5,apple_macbook_air_m1-3,1718,28350
Apple MacBook Air (M1),90,70400,132000,110440,4,4,apple_macbook_air_m1-4,1719,21560
Apple MacBook Air (M1),383,68800,123600,91542,2,3,apple_macbook_air_m1-5,1720,32058
Apple MacBook Air (M1),76,71200,130800,95934,2,3,apple_macbook_air_m1-6,1721,34866
Apple MacBook Air (M1),736,68000,127200,88128,1,1,apple_macbook_air_m1-7,1722,39072
Apple MacBook Air (M1),326,75200,132000,114960,5,2,apple_macbook_air_m1-8,1723,17040
Apple MacBook Air (M1),175,68800,130800,112200,4,2,apple_macbook_air_m1-9,1724,18600
Apple MacBook Air (M1),354,76800,136800,90000,1,3,apple_macbook_air_m1-10,1725,46800
Apple MacBook Air (M1),578,77600,134400,113100,5,5,apple_macbook_air_m1-11,1726,21300
Apple MacBook Air (M1),224,76800,122400,99828,2,1,apple_macbook_air_m1-12,1727,22572
Apple MacBook Air (M1),438,79200,127200,95520,1,1,apple_macbook_air_m1-13,1728,31680
Apple MacBook Air (M1),568,68000,136800,110312,3,1,apple_macbook_air_m1-14,1729,26488
Apple MacBook Air (M1),983,71200,121200,94950,3,5,apple_macbook_air_m1-15,1730,26250
Apple MacBook Air (M1),494,74400,132000,116160,4,1,apple_macbook_air_m1-16,1731,15840
Apple MacBook Air (M1),49,72000,133200,100152,2,2,apple_macbook_air_m1-17,1732,33048
Apple MacBook Air (M1),294,77600,129600,104120,3,4,apple_macbook_air_m1-18,1733,25480
Apple MacBook Air (M1),69,69600,122400,102600,4,5,apple_macbook_air_m1-19,1734,19800
Apple MacBook Air (M1),902,75200,134400,91776,1,2,apple_macbook_air_m1-20,1735,42624
Apple MacBook Air (M1),765,76000,124800,104304,3,2,apple_macbook_air_m1-21,1736,20496
Apple MacBook Air (M1),839,73600,133200,116810,5,1,apple_macbook_air_m1-22,1737,16390
Apple MacBook Air (M1),369,76000,121200,106510,4,3,apple_macbook_air_m1-23,1738,14690
Apple MacBook Air (M1),810,70400,132000,115060,4,1,apple_macbook_air_m1-24,1739,16940
Microsoft Surface Pro 8,489,81000,141750,101655,1,1,microsoft_surface_pro_8-0,1740,40095
Microsoft Surface Pro 8,975,87300,141750,121332,4,5,microsoft_surface_pro_8-1,1741,20418
Microsoft Surface Pro 8,791,76500,143100,91152,1,3,microsoft_surface_pro_8-2,1742,51948
Microsoft Surface Pro 8,424,86400,143100,117302,3,3,microsoft_surface_pro_8-3,1743,25798
Microsoft Surface Pro 8,450,76500,149850,127845,5,2,microsoft_surface_pro_8-4,1744,22005
Microsoft Surface Pro 8,384,79200,153900,127755,4,4,microsoft_surface_pro_8-5,1745,26145
Microsoft Surface Pro 8,973,80100,140400,115074,3,2,microsoft_surface_pro_8-6,1746,25326
Microsoft Surface Pro 8,845,76500,147150,122423,4,4,microsoft_surface_pro_8-7,1747,24727
Microsoft Surface Pro 8,378,86400,151200,113292,2,3,microsoft_surface_pro_8-8,1748,37908
Microsoft Surface Pro 8,605,84600,147150,125258,4,4,microsoft_surface_pro_8-9,1749,21892
Microsoft Surface Pro 8,431,85500,136350,102027,2,5,microsoft_surface_pro_8-10,1750,34323
Microsoft Surface Pro 8,916,85500,147150,106461,1,1,microsoft_surface_pro_8-11,1751,40689
Microsoft Surface Pro 8,577,81000,141750,120488,4,4,microsoft_surface_pro_8-12,1752,21262
Microsoft Surface Pro 8,929,82800,155250,98739,1,3,microsoft_surface_pro_8-13,1753,56511
Microsoft Surface Pro 8,616,78300,149850,128385,4,2,microsoft_surface_pro_8-14,1754,21465
Microsoft Surface Pro 8,100,81000,153900,125834,3,1,microsoft_surface_pro_8-15,1755,28066
Microsoft Surface Pro 8,627,83700,147150,110032,2,3,microsoft_surface_pro_8-16,1756,37118
Microsoft Surface Pro 8,650,89100,137700,121905,4,3,microsoft_surface_pro_8-17,1757,15795
Microsoft Surface Pro 8,476,88200,155250,135135,4,2,microsoft_surface_pro_8-18,1758,20115
Microsoft Surface Pro 8,474,80100,148500,126270,5,3,microsoft_surface_pro_8-19,1759,22230
Microsoft Surface Pro 8,64,81000,152550,125004,3,1,microsoft_surface_pro_8-20,1760,27546
Microsoft Surface Pro 8,215,76500,139050,117158,5,4,microsoft_surface_pro_8-21,1761,21892
Microsoft Surface Pro 8,391,82800,144450,127497,5,1,microsoft_surface_pro_8-22,1762,16953
Microsoft Surface Pro 8,520,85500,144450,128239,5,1,microsoft_surface_pro_8-23,1763,16211
Asus ROG Zephyrus G14,738,135000,229500,198788,4,3,asus_rog_zephyrus_g14-0,1764,30712
Asus ROG Zephyrus G14,857,130500,234000,164138,2,5,asus_rog_zephyrus_g14-1,1765,69862
Asus ROG Zephyrus G14,375,139500,258750,165735,1,3,asus_rog_zephyrus_g14-2,1766,93015
Asus ROG Zephyrus G14,896,147000,247500,212325,4,4,asus_rog_zephyrus_g14-3,1767,35175
Asus ROG Zephyrus G14,446,130500,245250,193039,3,3,asus_rog_zephyrus_g14-4,1768,52211
Asus ROG Zephyrus G14,552,148500,234000,195098,3,3,asus_rog_zephyrus_g14-5,1769,38902
Asus ROG Zephyrus G14,700,130500,240750,204919,4,3,asus_rog_zephyrus_g14-6,1770,35831
Asus ROG Zephyrus G14,742,135000,227250,194963,4,4,asus_rog_zephyrus_g14-7,1771,32287
Asus ROG Zephyrus G14,228,138000,243000,176850,2,4,asus_rog_zephyrus_g14-8,1772,66150
Asus ROG Zephyrus G14,171,132000,231750,194344,5,5,asus_rog_zephyrus_g14-9,1773,37406
Asus ROG Zephyrus G14,200,139500,252000,176063,2,5,asus_rog_zephyrus_g14-10,1774,75937
Asus ROG Zephyrus G14,450,127500,231750,187965,3,2,asus_rog_zephyrus_g14-11,1775,43785
Asus ROG Zephyrus G14,335,148500,229500,201150,4,4,asus_rog_zephyrus_g14-12,1776,28350
Asus ROG Zephyrus G14,718,130500,229500,146340,1,4,asus_rog_zephyrus_g14-13,1777,83160
Asus ROG Zephyrus G14,800,127500,243000,159840,1,2,asus_rog_zephyrus_g14-14,1778,83160
Asus ROG Zephyrus G14,194,133500,236250,189499,3,3,asus_rog_zephyrus_g14-15,1779,46751
Asus ROG Zephyrus G14,904,145500,236250,194959,3,3,asus_rog_zephyrus_g14-16,1780,41291
