name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk)
Dell XPS 13,95,67900,108150,75250,5,2,dell-xps-13-12,1548
Dell XPS 13,103,60900,111300,83125,4,4,dell-xps-13-13,1549
Dell XPS 13,64,69300,120750,83125,4,4,dell-xps-13-14,1550
Dell XPS 13,668,64400,113400,79625,1,3,dell-xps-13-15,1551
Dell XPS 13,378,64400,107100,76125,2,0,dell-xps-13-16,1552
Dell XPS 13,501,65100,120750,84000,3,1,dell-xps-13-17,1553
Dell XPS 13,628,60900,106050,76125,3,1,dell-xps-13-18,1554
Dell XPS 13,845,66500,111300,77875,1,5,dell-xps-13-19,1555
Dell XPS 13,584,69300,114450,79625,5,4,dell-xps-13-20,1556
Dell XPS 13,509,65100,111300,78750,4,5,dell-xps-13-21,1557
Dell XPS 13,737,68600,111300,75250,1,0,dell-xps-13-22,1558
Dell XPS 13,895,64400,114450,79625,1,3,dell-xps-13-23,1559
Dell XPS 13,983,65800,111300,79625,4,1,dell-xps-13-24,1560
Dell XPS 13,440,62300,118650,78750,1,2,dell-xps-13-25,1561
Dell XPS 13,100,62300,108150,80500,4,3,dell-xps-13-26,1562
HP Spectre x360,483,70400,123600,99000,2,0,hp-spectre-x360-0,1563
HP Spectre x360,450,69600,136800,87000,5,3,hp-spectre-x360-1,1564
HP Spectre x360,251,72800,122400,97000,5,4,hp-spectre-x360-2,1565
HP Spectre x360,660,75200,135600,94000,3,1,hp-spectre-x360-3,1566
HP Spectre x360,100,77600,121200,94000,5,3,hp-spectre-x360-4,1567
HP Spectre x360,882,71200,121200,89000,2,5,hp-spectre-x360-5,1568
HP Spectre x360,122,68800,128400,96000,5,3,hp-spectre-x360-6,1569
HP Spectre x360,128,72000,133200,90000,4,2,hp-spectre-x360-7,1570
HP Spectre x360,811,69600,121200,87000,5,0,hp-spectre-x360-8,1571
HP Spectre x360,117,72000,134400,98000,4,0,hp-spectre-x360-9,1572
HP Spectre x360,282,78400,124800,96000,4,5,hp-spectre-x360-10,1573
HP Spectre x360,967,73600,130800,88000,4,1,hp-spectre-x360-11,1574
HP Spectre x360,567,72800,129600,98000,2,4,hp-spectre-x360-12,1575
HP Spectre x360,203,74400,122400,99000,1,4,hp-spectre-x360-13,1576
HP Spectre x360,751,69600,123600,99000,2,3,hp-spectre-x360-14,1577
HP Spectre x360,156,68800,126000,91000,5,5,hp-spectre-x360-15,1578
HP Spectre x360,171,75200,134400,95000,3,1,hp-spectre-x360-16,1579
HP Spectre x360,719,75200,123600,88000,5,1,hp-spectre-x360-17,1580
HP Spectre x360,410,73600,126000,92000,2,3,hp-spectre-x360-18,1581
HP Spectre x360,460,69600,130800,90000,3,0,hp-spectre-x360-19,1582
HP Spectre x360,230,68800,136800,94000,3,5,hp-spectre-x360-20,1583
HP Spectre x360,316,76000,123600,94000,4,4,hp-spectre-x360-21,1584
HP Spectre x360,739,69600,136800,88000,1,0,hp-spectre-x360-22,1585
HP Spectre x360,397,76800,127200,93000,5,2,hp-spectre-x360-23,1586
HP Spectre x360,982,76000,130800,94000,2,0,hp-spectre-x360-24,1587
HP Spectre x360,925,76000,135600,97000,3,3,hp-spectre-x360-25,1588
HP Spectre x360,863,72000,127200,88000,4,3,hp-spectre-x360-26,1589
Lenovo ThinkPad X1 Carbon,339,55800,101700,64500,4,0,lenovo-thinkpad-x1-carbon-0,1590
Lenovo ThinkPad X1 Carbon,621,58200,95400,69750,4,3,lenovo-thinkpad-x1-carbon-1,1591
Lenovo ThinkPad X1 Carbon,678,51000,90900,68250,5,2,lenovo-thinkpad-x1-carbon-2,1592
Lenovo ThinkPad X1 Carbon,219,52200,98100,69750,1,5,lenovo-thinkpad-x1-carbon-3,1593
Lenovo ThinkPad X1 Carbon,167,54000,97200,74250,1,5,lenovo-thinkpad-x1-carbon-4,1594
Lenovo ThinkPad X1 Carbon,405,58200,90900,68250,4,4,lenovo-thinkpad-x1-carbon-5,1595
Lenovo ThinkPad X1 Carbon,136,55800,94500,72000,4,2,lenovo-thinkpad-x1-carbon-6,1596
Lenovo ThinkPad X1 Carbon,831,59400,91800,64500,5,5,lenovo-thinkpad-x1-carbon-7,1597
Lenovo ThinkPad X1 Carbon,924,51000,97200,64500,5,4,lenovo-thinkpad-x1-carbon-8,1598
Lenovo ThinkPad X1 Carbon,166,58800,99900,74250,2,1,lenovo-thinkpad-x1-carbon-9,1599
Lenovo ThinkPad X1 Carbon,668,55800,97200,66000,5,1,lenovo-thinkpad-x1-carbon-10,1600
Lenovo ThinkPad X1 Carbon,311,51000,92700,71250,3,0,lenovo-thinkpad-x1-carbon-11,1601
Lenovo ThinkPad X1 Carbon,326,58200,94500,67500,2,0,lenovo-thinkpad-x1-carbon-12,1602
Lenovo ThinkPad X1 Carbon,173,52800,90900,71250,2,4,lenovo-thinkpad-x1-carbon-13,1603
Lenovo ThinkPad X1 Carbon,448,57000,99900,66000,5,2,lenovo-thinkpad-x1-carbon-14,1604
Lenovo ThinkPad X1 Carbon,424,57000,97200,69750,1,2,lenovo-thinkpad-x1-carbon-15,1605
Lenovo ThinkPad X1 Carbon,507,52200,91800,64500,3,4,lenovo-thinkpad-x1-carbon-16,1606
Lenovo ThinkPad X1 Carbon,270,58800,93600,67500,3,0,lenovo-thinkpad-x1-carbon-17,1607
Lenovo ThinkPad X1 Carbon,1000,54600,96300,73500,1,3,lenovo-thinkpad-x1-carbon-18,1608
Lenovo ThinkPad X1 Carbon,226,52200,97200,72750,1,2,lenovo-thinkpad-x1-carbon-19,1609
Lenovo ThinkPad X1 Carbon,207,55800,99900,68250,5,3,lenovo-thinkpad-x1-carbon-20,1610
Lenovo ThinkPad X1 Carbon,801,56400,97200,65250,3,4,lenovo-thinkpad-x1-carbon-21,1611
Lenovo ThinkPad X1 Carbon,416,57600,100800,72750,5,2,lenovo-thinkpad-x1-carbon-22,1612
Lenovo ThinkPad X1 Carbon,221,58200,90900,72000,1,5,lenovo-thinkpad-x1-carbon-23,1613
Lenovo ThinkPad X1 Carbon,319,58800,90900,70500,2,5,lenovo-thinkpad-x1-carbon-24,1614
Lenovo ThinkPad X1 Carbon,24,54000,101700,72000,5,1,lenovo-thinkpad-x1-carbon-25,1615
Lenovo ThinkPad X1 Carbon,625,58800,92700,67500,3,3,lenovo-thinkpad-x1-carbon-26,1616
Microsoft Surface Laptop 4,44,66750,120375,81563,5,5,microsoft-surface-laptop-4-0,1617
Microsoft Surface Laptop 4,805,67500,113625,84375,3,2,microsoft-surface-laptop-4-1,1618
Microsoft Surface Laptop 4,871,63750,123750,79688,4,4,microsoft-surface-laptop-4-2,1619
Microsoft Surface Laptop 4,973,64500,129375,85313,1,3,microsoft-surface-laptop-4-3,1620
Microsoft Surface Laptop 4,553,73500,128250,83438,5,2,microsoft-surface-laptop-4-4,1621
Microsoft Surface Laptop 4,358,65250,122625,90938,5,5,microsoft-surface-laptop-4-5,1622
Microsoft Surface Laptop 4,740,67500,127125,79688,4,2,microsoft-surface-laptop-4-6,1623
Microsoft Surface Laptop 4,131,64500,123750,83438,1,3,microsoft-surface-laptop-4-7,1624
Microsoft Surface Laptop 4,929,66750,128250,82500,1,5,microsoft-surface-laptop-4-8,1625
Microsoft Surface Laptop 4,622,70500,126000,81563,1,3,microsoft-surface-laptop-4-9,1626
Microsoft Surface Laptop 4,253,63750,118125,86250,1,0,microsoft-surface-laptop-4-10,1627
Microsoft Surface Laptop 4,145,63750,114750,87188,4,5,microsoft-surface-laptop-4-11,1628
Microsoft Surface Laptop 4,814,68250,121500,81563,5,3,microsoft-surface-laptop-4-12,1629
Microsoft Surface Laptop 4,224,72750,114750,90000,5,5,microsoft-surface-laptop-4-13,1630
Microsoft Surface Laptop 4,574,70500,126000,87188,4,5,microsoft-surface-laptop-4-14,1631
Microsoft Surface Laptop 4,288,72000,115875,84375,1,0,microsoft-surface-laptop-4-15,1632
Microsoft Surface Laptop 4,618,65250,122625,79688,3,2,microsoft-surface-laptop-4-16,1633
Microsoft Surface Laptop 4,722,64500,122625,79688,4,4,microsoft-surface-laptop-4-17,1634
Microsoft Surface Laptop 4,571,69000,127125,91875,3,0,microsoft-surface-laptop-4-18,1635
Microsoft Surface Laptop 4,820,74250,114750,90938,4,0,microsoft-surface-laptop-4-19,1636
Microsoft Surface Laptop 4,509,71250,117000,89063,4,5,microsoft-surface-laptop-4-20,1637
Microsoft Surface Laptop 4,265,72750,120375,86250,5,3,microsoft-surface-laptop-4-21,1638
Asus ZenBook 14,474,60450,99450,73938,4,3,asus-zenbook-14-0,1639
Asus ZenBook 14,986,61750,102375,80438,3,2,asus-zenbook-14-1,1640
Asus ZenBook 14,801,63050,105300,73125,2,2,asus-zenbook-14-2,1641
Asus ZenBook 14,59,58500,108225,73125,2,5,asus-zenbook-14-3,1642
Asus ZenBook 14,341,63050,105300,78813,1,3,asus-zenbook-14-4,1643
Asus ZenBook 14,645,57200,110175,77188,3,4,asus-zenbook-14-5,1644
Asus ZenBook 14,386,60450,110175,74750,4,4,asus-zenbook-14-6,1645
Asus ZenBook 14,995,61100,112125,73125,3,2,asus-zenbook-14-7,1646
Asus ZenBook 14,677,63050,111150,73125,4,5,asus-zenbook-14-8,1647
Asus ZenBook 14,383,63700,107250,79625,3,3,asus-zenbook-14-9,1648
Asus ZenBook 14,808,64350,109200,73938,3,0,asus-zenbook-14-10,1649
Asus ZenBook 14,805,59800,104325,70688,3,5,asus-zenbook-14-11,1650
Asus ZenBook 14,664,58500,100425,73125,3,5,asus-zenbook-14-12,1651
Asus ZenBook 14,256,58500,103350,76375,3,2,asus-zenbook-14-13,1652
Asus ZenBook 14,423,55250,105300,71500,4,3,asus-zenbook-14-14,1653
Asus ZenBook 14,877,63700,110175,69875,5,1,asus-zenbook-14-15,1654
Asus ZenBook 14,149,61100,107250,78000,3,0,asus-zenbook-14-16,1655
Asus ZenBook 14,506,61750,103350,69875,2,1,asus-zenbook-14-17,1656
Asus ZenBook 14,340,64350,105300,80438,3,3,asus-zenbook-14-18,1657
Asus ZenBook 14,440,59150,99450,70688,5,5,asus-zenbook-14-19,1658
Asus ZenBook 14,303,59800,107250,72313,3,5,asus-zenbook-14-20,1659
Asus ZenBook 14,411,62400,102375,73125,3,0,asus-zenbook-14-21,1660
Asus ZenBook 14,464,55250,103350,79625,3,1,asus-zenbook-14-22,1661
Asus ZenBook 14,913,59800,104325,78000,3,1,asus-zenbook-14-23,1662
Asus ZenBook 14,751,56550,99450,74750,2,4,asus-zenbook-14-24,1663
Asus ZenBook 14,196,57850,98475,70688,4,1,asus-zenbook-14-25,1664
Asus ZenBook 14,624,59800,111150,77188,4,3,asus-zenbook-14-26,1665
Asus ZenBook 14,900,63050,99450,79625,3,3,asus-zenbook-14-27,1666
Asus ZenBook 14,189,62400,104325,78000,3,1,asus-zenbook-14-28,1667
Acer Swift 3,168,43000,84000,59375,5,5,acer-swift-3-0,1668
Acer Swift 3,178,43500,75750,59375,3,0,acer-swift-3-1,1669
Acer Swift 3,155,48500,80250,58750,1,2,acer-swift-3-2,1670
Acer Swift 3,822,49500,86250,60000,3,3,acer-swift-3-3,1671
Acer Swift 3,715,46500,77250,53125,5,3,acer-swift-3-4,1672
Acer Swift 3,758,45500,84000,55625,2,4,acer-swift-3-5,1673
Acer Swift 3,828,42500,79500,53750,4,4,acer-swift-3-6,1674
Acer Swift 3,698,49500,84750,60000,4,5,acer-swift-3-7,1675
Acer Swift 3,828,44500,78000,56250,3,5,acer-swift-3-8,1676
Acer Swift 3,828,47500,79500,53750,2,1,acer-swift-3-9,1677
Acer Swift 3,847,46000,82500,61250,2,0,acer-swift-3-10,1678
Acer Swift 3,141,43000,81000,53125,3,0,acer-swift-3-11,1679
Acer Swift 3,220,45500,83250,57500,4,0,acer-swift-3-12,1680
Acer Swift 3,992,44000,84000,55000,1,0,acer-swift-3-13,1681
Acer Swift 3,458,43500,79500,61875,2,0,acer-swift-3-14,1682
Acer Swift 3,603,47500,86250,58125,1,2,acer-swift-3-15,1683
Acer Swift 3,864,46000,75750,61250,5,3,acer-swift-3-16,1684
Acer Swift 3,701,43000,83250,55625,3,5,acer-swift-3-17,1685
Acer Swift 3,621,46000,78750,58750,1,3,acer-swift-3-18,1686
Acer Swift 3,372,43500,79500,61250,1,5,acer-swift-3-19,1687
Acer Swift 3,837,45500,84000,56875,3,5,acer-swift-3-20,1688
Acer Swift 3,831,49000,81750,56250,5,1,acer-swift-3-21,1689
Acer Swift 3,824,43000,81000,56875,1,2,acer-swift-3-22,1690
Acer Swift 3,505,48000,78000,58125,4,2,acer-swift-3-23,1691
Acer Swift 3,137,46500,79500,55625,3,5,acer-swift-3-24,1692
Acer Swift 3,585,44500,82500,59375,5,1,acer-swift-3-25,1693
Acer Swift 3,478,44000,84000,55625,5,2,acer-swift-3-26,1694
Acer Swift 3,344,42500,80250,60000,2,1,acer-swift-3-27,1695
Razer Blade 15,795,108000,192600,135000,5,3,razer-blade-15-0,1696
Razer Blade 15,309,109200,203400,147000,3,2,razer-blade-15-1,1697
Razer Blade 15,428,114000,207000,127500,5,0,razer-blade-15-2,1698
Razer Blade 15,816,114000,196200,130500,2,2,razer-blade-15-3,1699
Razer Blade 15,669,117600,203400,136500,2,4,razer-blade-15-4,1700
Razer Blade 15,490,111600,201600,129000,2,2,razer-blade-15-5,1701
Razer Blade 15,671,105600,185400,136500,2,0,razer-blade-15-6,1702
Razer Blade 15,547,103200,187200,132000,1,4,razer-blade-15-7,1703
Razer Blade 15,979,108000,203400,136500,1,4,razer-blade-15-8,1704
Razer Blade 15,233,103200,187200,142500,3,3,razer-blade-15-9,1705
Razer Blade 15,460,105600,203400,145500,5,4,razer-blade-15-10,1706
Razer Blade 15,821,118800,203400,148500,3,1,razer-blade-15-11,1707
Razer Blade 15,742,103200,205200,142500,5,0,razer-blade-15-12,1708
Razer Blade 15,603,109200,205200,148500,2,2,razer-blade-15-13,1709
Razer Blade 15,344,117600,198000,145500,5,4,razer-blade-15-14,1710
Razer Blade 15,266,116400,183600,138000,5,3,razer-blade-15-15,1711
Razer Blade 15,395,112800,199800,139500,3,2,razer-blade-15-16,1712
Razer Blade 15,963,115200,207000,145500,2,0,razer-blade-15-17,1713
Razer Blade 15,885,106800,198000,136500,2,3,razer-blade-15-18,1714
Razer Blade 15,495,108000,199800,129000,1,5,razer-blade-15-19,1715
Razer Blade 15,719,117600,181800,127500,1,3,razer-blade-15-20,1716
Lenovo Yoga C940,462,86400,148500,101250,4,1,lenovo-yoga-c940-0,1717
Lenovo Yoga C940,569,81000,151200,97875,4,0,lenovo-yoga-c940-1,1718
Lenovo Yoga C940,895,76500,155250,111375,4,2,lenovo-yoga-c940-2,1719
Lenovo Yoga C940,95,88200,139050,97875,4,2,lenovo-yoga-c940-3,1720
Lenovo Yoga C940,651,81000,141750,100125,5,3,lenovo-yoga-c940-4,1721
Lenovo Yoga C940,228,89100,147150,100125,5,1,lenovo-yoga-c940-5,1722
Lenovo Yoga C940,293,81000,145800,105750,2,3,lenovo-yoga-c940-6,1723
Lenovo Yoga C940,700,79200,153900,95625,2,2,lenovo-yoga-c940-7,1724
Lenovo Yoga C940,927,78300,149850,95625,4,3,lenovo-yoga-c940-8,1725
Lenovo Yoga C940,470,79200,152550,102375,4,5,lenovo-yoga-c940-9,1726
Lenovo Yoga C940,102,89100,141750,103500,5,2,lenovo-yoga-c940-10,1727
Lenovo Yoga C940,107,87300,144450,104625,5,0,lenovo-yoga-c940-11,1728
Lenovo Yoga C940,710,83700,151200,101250,1,3,lenovo-yoga-c940-12,1729
Lenovo Yoga C940,824,80100,139050,104625,1,3,lenovo-yoga-c940-13,1730
Lenovo Yoga C940,401,77400,148500,95625,5,2,lenovo-yoga-c940-14,1731
Lenovo Yoga C940,54,77400,149850,110250,4,3,lenovo-yoga-c940-15,1732
Lenovo Yoga C940,727,86400,145800,103500,2,2,lenovo-yoga-c940-16,1733
Lenovo Yoga C940,678,82800,152550,96750,3,4,lenovo-yoga-c940-17,1734
Lenovo Yoga C940,712,83700,153900,95625,5,3,lenovo-yoga-c940-18,1735
Lenovo Yoga C940,134,81000,145800,102375,4,2,lenovo-yoga-c940-19,1736
Lenovo Yoga C940,871,84600,151200,109125,2,5,lenovo-yoga-c940-20,1737
Lenovo Yoga C940,786,86400,143100,103500,1,3,lenovo-yoga-c940-21,1738
Lenovo Yoga C940,655,87300,141750,95625,3,1,lenovo-yoga-c940-22,1739
Lenovo Yoga C940,170,78300,144450,100125,4,0,lenovo-yoga-c940-23,1740
Lenovo Yoga C940,697,81000,143100,102375,1,4,lenovo-yoga-c940-24,1741
Lenovo Yoga C940,302,76500,153900,101250,2,3,lenovo-yoga-c940-25,1742
Lenovo Yoga C940,527,81900,136350,105750,3,1,lenovo-yoga-c940-26,1743
Lenovo Yoga C940,219,89100,151200,108000,1,5,lenovo-yoga-c940-27,1744
Lenovo Yoga C940,246,81000,144450,111375,5,5,lenovo-yoga-c940-28,1745
HP Envy 13,402,55800,91800,66000,3,3,hp-envy-13-0,1746
HP Envy 13,490,54000,98100,65250,1,4,hp-envy-13-1,1747
HP Envy 13,898,54600,101700,67500,4,0,hp-envy-13-2,1748
HP Envy 13,715,59400,103500,73500,4,0,hp-envy-13-3,1749
HP Envy 13,117,51000,92700,67500,4,1,hp-envy-13-4,1750
HP Envy 13,250,57600,99000,68250,4,4,hp-envy-13-5,1751
HP Envy 13,473,52800,92700,72000,5,0,hp-envy-13-6,1752
HP Envy 13,908,52800,101700,71250,3,1,hp-envy-13-7,1753
HP Envy 13,808,54600,95400,73500,2,5,hp-envy-13-8,1754
HP Envy 13,760,56400,99900,70500,1,3,hp-envy-13-9,1755
HP Envy 13,587,57000,95400,68250,3,3,hp-envy-13-10,1756
HP Envy 13,782,55800,98100,67500,2,1,hp-envy-13-11,1757
HP Envy 13,786,52200,90900,66750,1,4,hp-envy-13-12,1758
HP Envy 13,947,53400,97200,71250,4,2,hp-envy-13-13,1759
HP Envy 13,313,56400,98100,68250,5,3,hp-envy-13-14,1760
HP Envy 13,63,57000,91800,66750,4,1,hp-envy-13-15,1761
HP Envy 13,345,58800,99000,69000,3,4,hp-envy-13-16,1762
HP Envy 13,507,54000,91800,72750,5,0,hp-envy-13-17,1763
HP Envy 13,615,53400,95400,72750,5,3,hp-envy-13-18,1764
HP Envy 13,170,54600,97200,68250,1,4,hp-envy-13-19,1765
HP Envy 13,30,58200,99900,69750,3,4,hp-envy-13-20,1766
HP Envy 13,933,52800,103500,72750,1,5,hp-envy-13-21,1767
HP Envy 13,65,51000,91800,68250,2,4,hp-envy-13-22,1768
HP Envy 13,243,55200,95400,66750,2,0,hp-envy-13-23,1769
HP Envy 13,908,51600,102600,72750,1,0,hp-envy-13-24,1770
HP Envy 13,765,53400,93600,70500,3,1,hp-envy-13-25,1771
Dell Inspiron 15,411,38000,67800,48000,2,2,dell-inspiron-15-0,1772
Dell Inspiron 15,869,36800,64200,45000,1,3,dell-inspiron-15-1,1773
Dell Inspiron 15,658,37200,63600,46500,5,5,dell-inspiron-15-2,1774
Dell Inspiron 15,516,39600,63600,47500,4,0,dell-inspiron-15-3,1775
Dell Inspiron 15,815,39600,64800,47500,2,5,dell-inspiron-15-4,1776
Dell Inspiron 15,887,38000,67200,44500,4,0,dell-inspiron-15-5,1777
Dell Inspiron 15,686,36400,61800,43000,1,4,dell-inspiron-15-6,1778
Dell Inspiron 15,374,37200,64800,43500,3,5,dell-inspiron-15-7,1779
Dell Inspiron 15,900,38400,60600,44500,2,1,dell-inspiron-15-8,1780
Dell Inspiron 15,508,35200,69000,46500,3,1,dell-inspiron-15-9,1781
Dell Inspiron 15,210,38000,67800,49500,3,5,dell-inspiron-15-10,1782
Dell Inspiron 15,682,36400,66600,49000,2,1,dell-inspiron-15-11,1783
Dell Inspiron 15,791,35200,65400,47000,3,5,dell-inspiron-15-12,1784
Dell Inspiron 15,432,35200,66000,47500,3,2,dell-inspiron-15-13,1785
Dell Inspiron 15,709,34800,68400,43000,4,3,dell-inspiron-15-14,1786
Dell Inspiron 15,843,34000,66000,42500,4,4,dell-inspiron-15-15,1787
Dell Inspiron 15,621,37200,60600,45000,3,1,dell-inspiron-15-16,1788
Dell Inspiron 15,871,36800,65400,46000,2,0,dell-inspiron-15-17,1789
Dell Inspiron 15,691,36400,60600,48000,2,1,dell-inspiron-15-18,1790
Dell Inspiron 15,521,36000,63000,43000,3,1,dell-inspiron-15-19,1791
Dell Inspiron 15,582,35200,64200,42500,4,4,dell-inspiron-15-20,1792
Dell Inspiron 15,804,38400,63000,48500,3,4,dell-inspiron-15-21,1793
Dell Inspiron 15,454,36800,69000,45500,2,0,dell-inspiron-15-22,1794
Dell Inspiron 15,270,34400,69000,49500,5,2,dell-inspiron-15-23,1795
Apple MacBook Air (M1),720,68000,124800,91000,2,1,apple-macbook-air-(m1)-0,1796
Apple MacBook Air (M1),621,73600,127200,96000,3,4,apple-macbook-air-(m1)-1,1797
Apple MacBook Air (M1),978,78400,134400,97000,3,2,apple-macbook-air-(m1)-2,1798
Apple MacBook Air (M1),897,79200,138000,91000,1,1,apple-macbook-air-(m1)-3,1799
Apple MacBook Air (M1),734,69600,123600,86000,3,2,apple-macbook-air-(m1)-4,1800
Apple MacBook Air (M1),752,69600,134400,94000,4,4,apple-macbook-air-(m1)-5,1801
Apple MacBook Air (M1),823,76800,129600,94000,5,0,apple-macbook-air-(m1)-6,1802
Apple MacBook Air (M1),243,76800,130800,96000,3,4,apple-macbook-air-(m1)-7,1803
Apple MacBook Air (M1),363,71200,138000,85000,2,0,apple-macbook-air-(m1)-8,1804
Apple MacBook Air (M1),218,68000,129600,95000,3,1,apple-macbook-air-(m1)-9,1805
Apple MacBook Air (M1),660,68000,130800,96000,4,4,apple-macbook-air-(m1)-10,1806
Apple MacBook Air (M1),65,79200,126000,91000,2,3,apple-macbook-air-(m1)-11,1807
Apple MacBook Air (M1),824,79200,124800,88000,4,2,apple-macbook-air-(m1)-12,1808
Apple MacBook Air (M1),269,74400,134400,95000,3,1,apple-macbook-air-(m1)-13,1809
Apple MacBook Air (M1),544,70400,122400,88000,4,4,apple-macbook-air-(m1)-14,1810
Apple MacBook Air (M1),857,76000,128400,93000,3,4,apple-macbook-air-(m1)-15,1811
Apple MacBook Air (M1),654,70400,133200,99000,1,1,apple-macbook-air-(m1)-16,1812
Apple MacBook Air (M1),97,68800,130800,96000,1,4,apple-macbook-air-(m1)-17,1813
Apple MacBook Air (M1),748,76000,123600,99000,3,3,apple-macbook-air-(m1)-18,1814
Apple MacBook Air (M1),245,76000,136800,97000,2,2,apple-macbook-air-(m1)-19,1815
Apple MacBook Air (M1),657,75200,127200,92000,5,0,apple-macbook-air-(m1)-20,1816
Apple MacBook Air (M1),901,79200,128400,94000,4,4,apple-macbook-air-(m1)-21,1817
Apple MacBook Air (M1),519,74400,126000,90000,5,1,apple-macbook-air-(m1)-22,1818
Apple MacBook Air (M1),452,72000,121200,88000,3,1,apple-macbook-air-(m1)-23,1819
Apple MacBook Air (M1),32,74400,135600,90000,5,3,apple-macbook-air-(m1)-24,1820
Apple MacBook Air (M1),406,68000,129600,88000,1,2,apple-macbook-air-(m1)-25,1821
Apple MacBook Air (M1),41,71200,135600,93000,2,1,apple-macbook-air-(m1)-26,1822
Apple MacBook Air (M1),989,74400,126000,90000,4,0,apple-macbook-air-(m1)-27,1823
Apple MacBook Air (M1),944,76000,136800,97000,3,5,apple-macbook-air-(m1)-28,1824
Microsoft Surface Pro 8,923,78300,148500,109125,2,2,microsoft-surface-pro-8-0,1825
Microsoft Surface Pro 8,208,81000,149850,99000,1,1,microsoft-surface-pro-8-1,1826
Microsoft Surface Pro 8,329,84600,152550,109125,2,2,microsoft-surface-pro-8-2,1827
Microsoft Surface Pro 8,196,86400,136350,97875,4,3,microsoft-surface-pro-8-3,1828
Microsoft Surface Pro 8,37,78300,147150,96750,1,3,microsoft-surface-pro-8-4,1829
Microsoft Surface Pro 8,867,86400,155250,108000,2,5,microsoft-surface-pro-8-5,1830
Microsoft Surface Pro 8,956,78300,136350,108000,3,3,microsoft-surface-pro-8-6,1831
Microsoft Surface Pro 8,307,81000,147150,106875,1,5,microsoft-surface-pro-8-7,1832
Microsoft Surface Pro 8,323,78300,151200,106875,1,1,microsoft-surface-pro-8-8,1833
Microsoft Surface Pro 8,345,81900,151200,105750,3,2,microsoft-surface-pro-8-9,1834
Microsoft Surface Pro 8,615,84600,144450,96750,5,3,microsoft-surface-pro-8-10,1835
Microsoft Surface Pro 8,440,89100,147150,102375,2,0,microsoft-surface-pro-8-11,1836
Microsoft Surface Pro 8,427,80100,143100,110250,2,5,microsoft-surface-pro-8-12,1837
Microsoft Surface Pro 8,193,80100,140400,109125,4,2,microsoft-surface-pro-8-13,1838
Microsoft Surface Pro 8,541,77400,155250,109125,3,0,microsoft-surface-pro-8-14,1839
Microsoft Surface Pro 8,349,82800,147150,110250,4,3,microsoft-surface-pro-8-15,1840
Microsoft Surface Pro 8,431,83700,147150,96750,4,5,microsoft-surface-pro-8-16,1841
Microsoft Surface Pro 8,894,89100,155250,97875,2,4,microsoft-surface-pro-8-17,1842
Microsoft Surface Pro 8,208,87300,145800,97875,4,5,microsoft-surface-pro-8-18,1843
Microsoft Surface Pro 8,782,81000,140400,104625,1,2,microsoft-surface-pro-8-19,1844
Microsoft Surface Pro 8,741,76500,152550,99000,2,2,microsoft-surface-pro-8-20,1845
Asus ROG Zephyrus G14,135,145500,227250,178125,2,2,asus-rog-zephyrus-g14-0,1846
Asus ROG Zephyrus G14,699,142500,234000,180000,2,3,asus-rog-zephyrus-g14-1,1847
Asus ROG Zephyrus G14,870,127500,258750,180000,5,1,asus-rog-zephyrus-g14-2,1848
Asus ROG Zephyrus G14,457,138000,256500,183750,1,2,asus-rog-zephyrus-g14-3,1849
Asus ROG Zephyrus G14,399,148500,252000,161250,3,0,asus-rog-zephyrus-g14-4,1850
Asus ROG Zephyrus G14,574,136500,249750,166875,4,1,asus-rog-zephyrus-g14-5,1851
